Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Malignant Glioma,"A malignant neuroglial neoplasm. The term can apply to several primary neoplasm of the brain and spinal cord, including astrocytoma and oligodendroglioma in addition to others.",,,FALSE,,Tumor Type,,,,"Malignant Glial Tumor, High-Grade Glioma, High Grade Glioma, Malignant Neuroglial Neoplasm, Malignant Neuroglial Tumor, Malignant Glial Neoplasm",NCIT:C4822,http://purl.obolibrary.org/obo/NCIT_C4822,C4822,
Malignant Neoplasm,Uncontrolled growth of abnormal cells with potential for metastatic spread.,,,FALSE,,Tumor Type,,,,"Malignant Growth, cancer, Tumor, Malignant Tumor, Cancer",NCIT:C9305,http://purl.obolibrary.org/obo/NCIT_C9305,C9305,
Malignant Ovarian Neoplasm,"Cancer that forms in tissues of the ovary (one of a pair of female reproductive glands in which the ova, or eggs, are formed). Most ovarian cancers are either ovarian epithelial carcinomas (cancer that begins in the cells on the surface of the ovary) or malignant germ cell tumors (cancer that begins in egg cells).",,,FALSE,,Tumor Type,,,,"Cancer of the Ovary, Malignant Neoplasm of the Ovary, Cancer of Ovary, ovarian cancer, Ovarian Cancer, Malignant Tumor of Ovary, Malignant Ovarian Tumor, Malignant Neoplasm of Ovary, Malignant Tumor of the Ovary",NCIT:C7431,http://purl.obolibrary.org/obo/NCIT_C7431,C7431,
Malignant Pancreatic Neoplasm,A primary or metastatic malignant tumor involving the pancreas.  Representative examples include carcinoma and lymphoma.,,,FALSE,,Tumor Type,,,,"Malignant Neoplasm of the Pancreas, Malignant Neoplasm of Pancreas, Pancreatic Cancer",NCIT:C9005,http://purl.obolibrary.org/obo/NCIT_C9005,C9005,
Malignant Peripheral Nerve Sheath Tumor,"An uncommon, highly aggressive malignant tumor, arising from the peripheral nerves and affecting mostly adults in their third to sixth decades of life.  It usually occurs in medium-sized and large nerves of the buttock, thigh, upper arm, or the paraspinal region.  It may be associated with neurofibromatosis 1 (NF1).",,,FALSE,,Tumor Type,,,,"Malignant Schwannoma, Malig. periph. nerve sheath tum., Malignant Peripheral Nerve Sheath Tumour, Neurogenic sarcoma, Neurofibrosarcoma, Malignant Peripheral Nerve Tissue Tumor, Malignant Neurilemmoma, Malignant Peripheral Nerve Sheath Neoplasm, MPNST, Neurofibrosarcoma",NCIT:C3798,http://purl.obolibrary.org/obo/NCIT_C3798,C3798,
Malignant Peritoneal Neoplasm,Cancer of the tissue that lines the abdominal wall and covers organs in the abdomen.,,,FALSE,,Tumor Type,,,,"Cancer of Peritoneum, Peritoneal Cancer, Peritoneal Cavity Cancer, Cancer of the Peritoneum, peritoneal cancer",NCIT:C3538,http://purl.obolibrary.org/obo/NCIT_C3538,C3538,
Malignant Skin Neoplasm,Cancer that forms in the tissues of the skin. There are several types of skin cancer. Skin cancer that forms in melanocytes (skin cells that make pigment) is called melanoma. Skin cancer that forms in the lower part of the epidermis (the outer layer of the skin) is called basal cell carcinoma. Skin cancer that forms in squamous cells (flat cells that form the surface of the skin) is called squamous cell carcinoma. Skin cancer that forms in neuroendocrine cells (cells that release hormones in response to signals from the nervous system) is called neuroendocrine carcinoma of the skin. Most skin cancers form in older people on parts of the body exposed to the sun or in people who have weakened immune systems.,,,FALSE,,Tumor Type,,,,"Skin Cancer, Including Melanoma, Malignant Tumor of Skin, Malignant Skin Tumor, Skin Cancer, Malignant Neoplasm of Skin, Malignant Tumor of the Skin, skin cancer, Melanoma and Non-Melanoma Skin Cancer, Malignant Neoplasm of the Skin",NCIT:C2920,http://purl.obolibrary.org/obo/NCIT_C2920,C2920,
Mantle Cell Lymphoma,"An aggressive, usually diffuse non-Hodgkin lymphoma composed of small to medium sized B-lymphocytes (centrocytes).  Most patients present with advanced stage disease with lymphadenopathy, hepatosplenomegaly, and bone marrow involvement.  The gastrointestinal tract is the most commonly affected extranodal site by this type of non-Hodgkin lymphoma.  The vast majority of cases express the t(11;14)(q13;q32) resulting in the rearrangement of the BCL-1 gene and the overexpression of cyclin D1 mRNA.",,,FALSE,,Tumor Type,,ICD-O-3,,"Classical Mantle Cell Lymphoma, MCL, Mantle Zone Lymphoma, Mantle zone lymphoma",NCIT:C4337,http://purl.obolibrary.org/obo/NCIT_C4337,C4337,
Marginal Zone Lymphoma,"An indolent (slow-growing) type of B-cell non-Hodgkin lymphoma that begins forming in certain areas (the marginal zones) of lymph tissue. There are three types based on whether it forms in the spleen, lymph nodes, or other lymphoid tissue that contains a lot of B cells (a type of white blood cell).",,,FALSE,,Tumor Type,,ICD-O-3,,"MZL, MZBCL, Marginal Zone B-Cell Lymphoma, marginal zone B-cell lymphoma",NCIT:C4341,http://purl.obolibrary.org/obo/NCIT_C4341,C4341,
Medulloblastoma,A rapidly progressive cancer of the brain that originates in the cerebellum.,,,FALSE,,Tumor Type,,ICD-O-3,,"Medulloblastomas, CNS, medulloblastoma",NCIT:C3222,http://purl.obolibrary.org/obo/NCIT_C3222,C3222,
Melanoma,"A malignant, usually aggressive tumor composed of atypical, neoplastic melanocytes. Most often, melanomas arise in the skin (cutaneous melanomas) and include the following histologic subtypes: superficial spreading melanoma, nodular melanoma, acral lentiginous melanoma, and lentigo maligna melanoma. Cutaneous melanomas may arise from acquired or congenital melanocytic or dysplastic nevi. Melanomas may also arise in other anatomic sites including the gastrointestinal system, eye, urinary tract, and reproductive system. Melanomas frequently metastasize to lymph nodes, liver, lungs, and brain.",,,FALSE,,Tumor Type,,ICD-O-3,,Malignant Melanoma,NCIT:C3224,http://purl.obolibrary.org/obo/NCIT_C3224,C3224,
Meningioma,A usually benign tumor that develops in the meninges.,,,FALSE,,Tumor Type,,ICD-O-3,,Meningiomas,NCIT:C3230,http://purl.obolibrary.org/obo/NCIT_C3230,C3230,
Mesothelioma,A usually malignant and aggressive neoplasm of the mesothelium which is often associated with exposure to asbestos.,,,FALSE,,Tumor Type,,ICD-O-3,,,NCIT:C4456,http://purl.obolibrary.org/obo/NCIT_C4456,C4456,
Multiple Myeloma,A type of cancer that begins in plasma cells (white blood cells that produce antibodies).,,,FALSE,,Tumor Type,,ICD-O-3,,"plasma cell myeloma, Multiple Myeloma/Plasma Cell Myeloma, Kahler disease, Myeloma, myeloma, myelomatosis, Myelomatosis, Plasma Cell Myeloma, Plasma cell myeloma",NCIT:C3242,http://purl.obolibrary.org/obo/NCIT_C3242,C3242,
Mycosis Fungoides,"A type of non-Hodgkin's lymphoma that first appears on the skin and can spread to the lymph nodes or other organs such as the spleen, liver, or lungs.",,,FALSE,,Tumor Type,,ICD-O-3,,"CTCL/ Mycosis fungoides, MF, Cutaneous T-cell lymphoma/Mycosis fungoides",NCIT:C3246,http://purl.obolibrary.org/obo/NCIT_C3246,C3246,
Myeloid Leukemia,"A progressive, proliferative disease of blood cells, originating from immature granulocytes.",,,FALSE,,Tumor Type,,,,"Non-Lymphocytic Leukemia, Myelogenous Leukemia, Non-Lymphoblastic Leukemia, Leukemia Granulocytic, Non-lymphoblastic Leukemia, Leukemia Myeloid, Myelocytic Leukemia, Non-lymphocytic Leukemia",NCIT:C3172,http://purl.obolibrary.org/obo/NCIT_C3172,C3172,Added by Brynn 2/23/2022
Myeloid Neoplasm,Proliferation of myeloid cells originating from a primitive stem cell.,,,FALSE,,Tumor Type,,,,"Myeloid Tumor, Myeloid Malignancy",NCIT:C9290,http://purl.obolibrary.org/obo/NCIT_C9290,C9290,
Myeloproliferative Neoplasm,"A group of slow growing blood cancers, including chronic myelogenous leukemia, in which large numbers of abnormal red blood cells, white blood cells, or platelets grow and spread in the bone marrow and the peripheral blood.",,,FALSE,,Tumor Type,,,,"MPN, Chronic Myeloproliferative Disease, CMPD, Myeloproliferative Disease, Myeloproliferative Disorder, MPD, Chronic Myeloproliferative Disorders, Chronic Myeloproliferative Disorder, Chronic Myeloproliferative Neoplasm, Myeloproliferative Tumor, myeloproliferative disorder, Chronic myeloproliferative disorder",NCIT:C4345,http://purl.obolibrary.org/obo/NCIT_C4345,C4345,
Myoepithelioma,"A tumor composed predominantly of myoepithelial cells, the contractile cells that normally surround the secretory acini of glandular tissue such as the salivary or breast glands. It is usually benign, though malignant myoepithelial tumors (myoepithelial carcinoma) also occur.",,,FALSE,,Tumor Type,,ICD-O-3,,,NCIT:C40392,http://purl.obolibrary.org/obo/NCIT_C40392,C40392,
Nasopharyngeal Carcinoma,Cancer that forms in tissues of the nasopharynx (upper part of the throat behind the nose). Most nasopharyngeal cancers are squamous cell carcinomas (cancer that begins in flat cells lining the nasopharynx).,,,FALSE,,Tumor Type,,,,"Carcinoma of the Nasopharynx, Cancer of Nasopharynx, nasopharyngeal cancer, Nasopharyngeal Throat Cancer, Nasopharynx Cancer, Cancer of the Nasopharynx, Carcinoma of Nasopharynx, NPC, Nasopharyngeal Cancer",NCIT:C3871,http://purl.obolibrary.org/obo/NCIT_C3871,C3871,Added by Brynn 09/27/2022
Neuroblastoma,Cancer that arises in immature nerve cells and affects mostly infants and children.,,,FALSE,,Tumor Type,,ICD-O-3,,"Neural Crest Tumor, Neuroblastoma (Schwannian Stroma-poor), Neuroblastoma (Schwannian Stroma-Poor), Neuroblastoma (NBL)",NCIT:C3270,http://purl.obolibrary.org/obo/NCIT_C3270,C3270,
Neuroendocrine Neoplasm,"An epithelial neoplasm with neuroendocrine differentiation. This category includes neuroendocrine tumors, neuroendocrine carcinomas, and paragangliomas.",,,FALSE,,Tumor Type,,,,"Neuroendocrine Tumor, neuroendocrine tumor, NEN",NCIT:C3809,http://purl.obolibrary.org/obo/NCIT_C3809,C3809,
Neuroepithelial Neoplasm,"A neoplasm of the nervous system that arises from the neuroepithelial tissues.  Representative examples include astrocytic tumors, oligodendroglial tumors, ependymal tumors, and primitive neuroectodermal tumors.",,,FALSE,,Tumor Type,,,,"Neuroepithelial Tumors, Neuroepithelial Neoplasms, Neuroepithelial Tissue Neoplasm, Tumor of the Neuroepithelium, Neoplasm of Neuroepithelium, Neoplasm of Neuroepithelial Tissue, Neuroepithelial Tumor, Tumor of Neuroepithelial Tissue, Neoplasm of the Neuroepithelium, Tumor of Neuroepithelium, Neuroepithelial Tissue Tumor, Neuroepitheliomatous Neoplasms",NCIT:C3787,http://purl.obolibrary.org/obo/NCIT_C3787,C3787,
Neurofibroma,An intraneural or extraneural neoplasm arising from nerve tissues and neural sheaths. It is composed of perineurial-like fibroblasts and Schwann cells. It usually presents as a localized cutaneous lesion and less often as a circumscribed peripheral nerve mass. Patients with neurofibromatosis type 1 present with multiple masses. Neurofibromas which arise from major nerves and plexiform neurofibromas are precursor lesions to malignant peripheral nerve sheath tumors.,,,FALSE,,Tumor Type,,,,"NEUROFIBROMA, BENIGN, Neurofibroma (WHO Grade I)",NCIT:C3272,http://purl.obolibrary.org/obo/NCIT_C3272,C3272,
Non-Functioning Pituitary Gland Adenoma,A hormone producing or non-producing pituitary neuroendocrine tumor not associated with a hormonal syndrome.,,,FALSE,,Tumor Type,,,,"Functionless Adenoma of the Pituitary Gland, Nonfunctional Pituitary Gland Adenoma, Functionless Adenoma of Pituitary Gland, Non-Functioning Adenoma of the Pituitary, Non-Functioning Pituitary Adenoma, Non-Secretory Adenoma of the Pituitary, Non-Functioning Pituitary Gland Tumor, Non-Secretory Adenoma of Pituitary, Non-Functioning Pituitary Neuroendocrine Tumor, Silent Pituitary Gland Adenoma, Functionless Pituitary Gland Adenoma, Non-Functioning PitNET/Adenoma, Functionless Adenoma of Pituitary, Nonfunctioning Pituitary Gland Adenoma, Functionless Adenoma of the Pituitary, Non-Functioning Adenoma of Pituitary, Non-Functioning Pituitary Neuroendocrine Tumor/Adenoma, Non-Secretory Adenoma of the Pituitary Gland, Non-Secretory Pituitary Adenoma, Non-Functioning Adenoma of Pituitary Gland, Functionless Pituitary Adenoma, Non-Secretory Adenoma of Pituitary Gland, Non-Functioning Adenoma of the Pituitary Gland, Non-Secretory Pituitary Gland Adenoma",NCIT:C4348,http://purl.obolibrary.org/obo/NCIT_C4348,C4348,
Non-Hodgkin Lymphoma,"Distinct from Hodgkin lymphoma both morphologically and biologically, non-Hodgkin lymphoma (NHL) is characterized by the absence of Reed-Sternberg cells, can occur at any age, and usually presents as a localized or generalized lymphadenopathy associated with fever and weight loss. The clinical course varies according to the morphologic type. NHL is clinically classified as indolent, aggressive, or having a variable clinical course. NHL can be of B-or T-/NK-cell lineage.",,,FALSE,,Tumor Type,,ICD-O-3,,"Non-Hodgkin's Lymphoma (NHL), Non-Hodgkin's Lymphoma, NHL",NCIT:C3211,http://purl.obolibrary.org/obo/NCIT_C3211,C3211,
Not Applicable,Determination of a value is not relevant in the current context. (NCI),,,FALSE,,Tumor Type,,,,"NA, Normal, N/A, No Apparent Adverse Event, na, No unit of measure required, Does Not Apply, {Not applicable}, {NA}",NCIT:C48660,http://purl.obolibrary.org/obo/NCIT_C48660,C48660,
Oral Cavity Neoplasm,A benign or malignant neoplasm that affects the oral cavity.,,,FALSE,,Tumor Type,,,,"Mouth Neoplasm, Oral Cavity Tumor, Mouth Tumor",NCIT:C7606,http://purl.obolibrary.org/obo/NCIT_C7606,C7606,
Oral Cavity Squamous Cell Carcinoma,A type of mass spectrometry that uses the cyclotron frequency of ions in a fixed magnetic field to determine their ionic mass-to-charge ratio.,,,FALSE,,Tumor Type,,,,Fourier Transform Ion Cyclotron Resonance Mass Spectrometry,NCIT:C4833,http://purl.obolibrary.org/obo/NCIT_C4833,C116571,
Oropharyngeal Neoplasm,A benign or malignant neoplasm that affects the oropharynx.,,,FALSE,,Tumor Type,,,,"Tumor of Oropharynx, Neoplasm of Oropharynx, Oropharyngeal Neoplasms, Tumor of the Oropharynx, Neoplasm of the Oropharynx, Oropharyngeal Tumor",NCIT:C3291,http://purl.obolibrary.org/obo/NCIT_C3291,C3291,
Osteosarcoma,"A usually aggressive malignant bone-forming mesenchymal neoplasm, predominantly affecting adolescents and young adults. It usually involves bones and less frequently extraosseous sites. It often involves the long bones (particularly distal femur, proximal tibia, and proximal humerus). Pain with or without a palpable mass is the most frequent clinical symptom. It may spread to other anatomic sites, particularly the lungs.",,,FALSE,,Tumor Type,,ICD-O-3,,"Osteogenic Sarcoma, osteogenic sarcoma",NCIT:C9145,http://purl.obolibrary.org/obo/NCIT_C9145,C9145,
Ovarian Adenosarcoma,A biphasic neoplasm that arises from the ovary and is characterized by the presence of mullerian-type epithelial tissue in a mesenchymal sarcomatous stroma.  The presence of a high grade sarcomatous component is associated with recurrences and metastases.,,,FALSE,,Tumor Type,,,,"Ovarian Mesodermal Adenosarcoma, Ovarian Mullerian Adenosarcoma",NCIT:C7317,http://purl.obolibrary.org/obo/NCIT_C7317,C7317,
Ovarian Carcinoma,Cancer that occurs in the cells lining the ovaries.,,,FALSE,,Tumor Type,,,,"Ovarian Cancer, Carcinoma of the Ovary, ovarian epithelial cancer, epithelial ovarian cancer, Epithelial Ovarian Cancer, Ovarian Epithelial Cancer, Carcinoma of Ovary, Ovarian epithelial cancer",NCIT:C4908,http://purl.obolibrary.org/obo/NCIT_C4908,C4908,
Ovarian Neoplasm,"A benign, borderline, or malignant neoplasm involving the ovary.",,,FALSE,,Tumor Type,,,,"Tumor of Ovary, Tumor of the Ovary, Ovarian Tumor, Ovarian Tumors, Neoplasm of the Ovary, Neoplasm of Ovary",NCIT:C4984,http://purl.obolibrary.org/obo/NCIT_C4984,C4984,
Ovarian Serous Adenocarcinoma,"An adenocarcinoma that arises from the ovary and is characterized by the presence of malignant epithelial cells that, in well differentiated tumors, resemble the epithelium of the fallopian tube or, in poorly differentiated tumors, show anaplastic features and marked nuclear atypia.",,,FALSE,,Tumor Type,,,,"Serous carcinoma, Serous Adenocarcinoma of Ovary, Serous Adenocarcinoma of the Ovary, Serous Carcinoma of Ovary, Ovarian Serous Carcinoma, Serous Carcinoma of the Ovary",NCIT:C7550,http://purl.obolibrary.org/obo/NCIT_C7550,C7550,
Pan-cancer,"A term describing analyses, datasets, or studies that span and compare multiple different cancer/tumor types together, rather than being limited to a single cancer type, in order to identify shared or distinguishing molecular and clinical features across cancers.",,,FALSE,,Tumor Type,,,,,,,,
Pancreatic Adenocarcinoma,An adenocarcinoma which arises from the exocrine pancreas.  Ductal adenocarcinoma and its variants are the most common types of pancreatic adenocarcinoma.,,,FALSE,,Tumor Type,,,,"Adenocarcinoma of the Pancreas, Adenocarcinoma - pancreas, Adenocarcinoma of Pancreas, Pancreas Adenocarcinoma, Adenocarcinoma of the pancreas",NCIT:C8294,http://purl.obolibrary.org/obo/NCIT_C8294,C8294,
Pancreatic Carcinoma,A disease in which malignant (cancer) cells are found in the tissues of the pancreas.,,,FALSE,,Tumor Type,,,,"Cancer of the Pancreas, Exocrine Pancreas Carcinoma, pancreatic cancer, exocrine cancer, Carcinoma of Pancreas, Cancer of Pancreas, Pancreatic Cancer, Pancreatic cancer (not Islets), Pancreas Carcinoma, Pancreas Cancer, Carcinoma of the Pancreas",NCIT:C207229,http://purl.obolibrary.org/obo/NCIT_C207229,C3850,
Pancreatic Ductal Adenocarcinoma,"An infiltrating adenocarcinoma that arises from the epithelial cells of the pancreas.  It affects males more often than females and the patients are usually over 50 years of age.  Microscopically it is characterized by the presence of glandular (ductal) differentiation and desmoplastic stroma formation.  Signs and symptoms include pain, loss of weight, and jaundice.  It grows rapidly and is usually detected after it has metastasized to other anatomic sites.  The prognosis is usually poor.",,,FALSE,,Tumor Type,,,,"PDAC, PDA, Pancreatic Tubular Adenocarcinoma, Pancreas Ductal Adenocarcinoma, Ductal Adenocarcinoma of the Pancreas, Ductal Adenocarcinoma of Pancreas",NCIT:C9120,http://purl.obolibrary.org/obo/NCIT_C9120,C9120,
Pancreatic Neoplasm,A benign or malignant neoplasm involving the pancreas.,,,FALSE,,Tumor Type,,,,"Pancreatic Tumor, Pancreas Tumor, Pancreas Neoplasm, Neoplasm of the Pancreas, Neoplasm of Pancreas, Tumor of Pancreas, Tumor of the Pancreas",NCIT:C3305,http://purl.obolibrary.org/obo/NCIT_C3305,C3305,
Pancreatic Neuroendocrine Carcinoma,"Cancer arising from cells in the islets of Langerhans, which are found in the pancreas.",,,FALSE,,Tumor Type,,,,"Islet cell carcinoma, Islet Cell Carcinoma, Malignant Pancreatic Endocrine Tumor, Malignant Islet Cell Tumor, Poorly Differentiated Neuroendocrine Neoplasm, PanNEC, Islet Cell Cancer, Pancreatic Endocrine Carcinoma, pancreatic endocrine cancer, High-Grade Pancreatic Neuroendocrine Carcinoma, High Grade Pancreatic Neuroendocrine Carcinoma, Pancreatic Neuroendocrine Cancer, Poorly Differentiated Pancreatic Endocrine Carcinoma, islet cell cancer",NCIT:C3770,http://purl.obolibrary.org/obo/NCIT_C3770,C3770,
Pending Annotation,An administrative placeholder value indicating that a definitive tumor/cancer type has not yet been curated or assigned for this record; the classification is awaiting manual annotation review.,,,FALSE,,Tumor Type,,Sag,,"Limited Access, LA",NCIT:C53470,http://purl.obolibrary.org/obo/NCIT_C53470,C53470,
Penile Carcinoma,A rare cancer that forms in the penis (an external male reproductive organ). Most penile cancers are squamous cell carcinomas (cancer that begins in flat cells lining the penis).,,,FALSE,,Tumor Type,,,,"Carcinoma of the Penis, Penile Cancer, Carcinoma of Penis, Cancer of the Penis, penile cancer, Cancer of Penis",NCIT:C9061,http://purl.obolibrary.org/obo/NCIT_C9061,C9061,
Pheochromocytoma,"Tumor that forms in the center of the adrenal gland (gland located above the kidney) that causes it to make too much adrenaline. Pheochromocytomas are usually benign (not cancer) but can cause high blood pressure, pounding headaches, heart palpitations, flushing of the face, nausea, and vomiting.",,,FALSE,,Tumor Type,,ICD-O-3,,"PCC, Pheochromocytoma (adrenal), Adrenal Gland Chromaffin Paraganglioma, Adrenal Gland Paraganglioma, Adrenal medullary paraganglioma, Adrenal Pheochromocytoma, Adrenal Gland Chromaffinoma, Intraadrenal Paraganglioma, Chromaffin Paraganglioma of the Adrenal Gland, Adrenal Gland Pheochromocytoma, Adrenal Medullary Paraganglioma, Adrenal Medullary Pheochromocytoma",NCIT:C3326,http://purl.obolibrary.org/obo/NCIT_C3326,C3326,
Pilocytic Astrocytoma,"A WHO grade 1, relatively circumscribed, slowly growing, often cystic astrocytoma occurring in children and young adults.  Histologically it is characterized by a biphasic pattern with compacted bipolar cells associated with Rosenthal fibers and multipolar cells associated with microcysts and eosinophilic bodies/hyaline droplets. (WHO)",,,FALSE,,Tumor Type,,ICD-O-3,,"Grade 1 Astrocytoma, Grade 1 Astrocytic Tumor, Grade I Astrocytoma, Grade I Astrocytic Neoplasm, Grade I Astrocytic Tumor, Grade 1 Astrocytic Neoplasm",NCIT:C4047,http://purl.obolibrary.org/obo/NCIT_C4047,C4047,
Pituitary Gland Adenoma,"A well-differentiated neuroendocrine neoplasm that arises from the adenohypophysial cells of the anterior lobe of the pituitary gland. The tumor can be hormonally functioning or not. It has a low frequency of metastatic spread. When metastatic, the term metastatic pituitary neuroendocrine tumor is endorsed instead of pituitary carcinoma. (WHO)",,,FALSE,,Tumor Type,,,,"Adenoma of the Pituitary, Pituitary Neuroendocrine Tumor, Pituitary Adenoma, ADENOMA, ANTERIOR LOBE PITUITARY GLAND, BENIGN, Adenoma of Pituitary, PitNET/Adenoma, Adenoma of Pituitary Gland, PitNET, Pituitary Neuroendocrine Tumor/Adenoma, Adenoma of the Pituitary Gland, Pituitary Neuroendocrine Tumor (Formerly Pituitary Adenoma)",NCIT:C3329,http://purl.obolibrary.org/obo/NCIT_C3329,C3329,
Plasmablastic Lymphoma,"An aggressive diffuse large B-cell lymphoma frequently arising in the setting of HIV infection and characterized by the presence of large neoplastic cells resembling B-immunoblasts which have the immunophenotypic profile of plasma cells.  Sites of involvement include the oral cavity, sinonasal cavity, skin, soft tissues, gastrointestinal tract, and bone.",,,FALSE,,Tumor Type,,ICD-O-3,,PBL,NCIT:C7224,http://purl.obolibrary.org/obo/NCIT_C7224,C7224,
Plasmacytoma,A type of cancer that begins in plasma cells (white blood cells that produce antibodies). A plasmacytoma may turn into multiple myeloma.,,,FALSE,,Tumor Type,,,,,NCIT:C9349,http://purl.obolibrary.org/obo/NCIT_C9349,C9349,
Plexiform Schwannoma,"A schwannoma characterized by a plexiform or multinodular growth pattern.  It usually arises from the skin or subcutaneous tissues in the extremities, trunk, and head and neck.",,,FALSE,,Tumor Type,,,,"Plexiform Neurinoma, Plexiform Neurilemmoma",NCIT:C6969,http://purl.obolibrary.org/obo/NCIT_C6969,C6969,
Precursor B-cell lymphoblastic leukemia,"The most frequent type of acute lymphoblastic leukemia.  Approximately 75% of cases occur in children under six years of age.  This is a good prognosis leukemia.  In the pediatric age group the complete remission rate is approximately 95% and the disease free survival rate is 70%.  Approximately 80% of children appear to be cured.  In the adult age group the complete remission rate is 60-85%.  (WHO, 2001)",,,FALSE,,Tumor Type,,ICD-O-3,,,NCIT:C8936,http://purl.obolibrary.org/obo/NCIT_C8936,C8936,
Primary Central Nervous System Lymphoma,"Primary CNS lymphomas are extranodal malignant lymphomas arising in the CNS in the absence of obvious lymphoma outside the nervous system at the time of diagnosis. They should be differentiated from secondary involvement of the nervous system in systemic lymphomas. The incidence of primary CNS lymphomas has recently increased markedly worldwide from about 1% to over 6% of primary intracranial neoplasms due mainly as a consequence of the AIDS epidemic.  Primary CNS lymphomas affect all ages, with a peak incidence in immunocompetent subjects during the sixth and seventh decade of life and a male:female ratio of 3:2. In immunocompromised patients, the age at manifestation is lowest in individuals who have an inherited immunodeficiency (10 years), followed by transplant recipients (37 years) and AIDS patients (39 years, 90% males). About 60% of primary CNS lymphomas involve the supratentorial space, including the frontal (15%), temporal (8%), parietal (7%) and occipital (3%) lobes, basal ganglia/periventricular regions (10%) and corpus callosum (5%), the posterior fossa (13%), and the spinal cord (1%).  The majority of primary CNS lymphomas are large B-cell lymphomas, often associated with the Epstein-Barr virus.  (Adapted from WHO.)",,,FALSE,,Tumor Type,,,,Primary CNS Lymphoma,NCIT:C9301,http://purl.obolibrary.org/obo/NCIT_C9301,C9302,Added by Brynn 09/22/2022
Primary Myelofibrosis,"A progressive, chronic disease in which the bone marrow is replaced by fibrous tissue and blood is made in organs such as the liver and the spleen, instead of in the bone marrow. This disease is marked by an enlarged spleen and progressive anemia.",,,FALSE,,Tumor Type,,,,"Myelosclerosis with Myeloid Metaplasia, myelosclerosis with myeloid metaplasia, Myelosclerosis with myeloid metaplasia, Agnogenic myeloid metaplasia, Idiopathic Myelofibrosis, Idiopathic Bone Marrow Fibrosis, Agnogenic Myeloid Metaplasia, agnogenic myeloid metaplasia, idiopathic myelofibrosis, AMM",NCIT:C2862,http://purl.obolibrary.org/obo/NCIT_C2862,C2862,
Prostate Adenocarcinoma,"An adenocarcinoma arising from the prostate gland.  It is one of the most common malignant tumors afflicting men.  The majority of adenocarcinomas arise in the peripheral zone and a minority occurs in the central or the transitional zone of the prostate gland.  Grading of prostatic adenocarcinoma predicts disease progression and correlates with survival.  Several grading systems have been proposed, of which the Gleason system is the most commonly used.  Gleason sums of 2 to 4 represent well-differentiated disease, 5 to 7 moderately differentiated disease and 8 to 10 poorly differentiated disease.  Prostatic-specific antigen (PSA) serum test is widely used as a screening test for the early detection of prostatic adenocarcinoma.  Treatment options include radical prostatectomy, radiation therapy, androgen ablation and cryotherapy.  Watchful waiting or surveillance alone is an option for older patients with low-grade or low-stage disease.",,,FALSE,,Tumor Type,,,,"Adenocarcinoma of Prostate, Adenocarcinoma of the Prostate, PRAD",NCIT:C2919,http://purl.obolibrary.org/obo/NCIT_C2919,C2919,
Prostate Carcinoma,"One of the most common malignant tumors afflicting men.  The majority of carcinomas arise in the peripheral zone and a minority occur in the central or the transitional zone of the prostate gland.  Grossly, prostatic carcinomas appear as ill-defined yellow areas of discoloration in the prostate gland lobes.  Adenocarcinomas represent the overwhelming majority of prostatic carcinomas.  Prostatic-specific antigen (PSA) serum test is widely used as a screening test for the early detection of prostatic carcinoma.  Treatment options include radical prostatectomy, radiation therapy, androgen ablation and cryotherapy.  Watchful waiting or surveillance alone is an option for older patients with low-grade or low-stage disease.",,,FALSE,,Tumor Type,,,,"Cancer of Prostate, Carcinoma in situ of Prostate, Prostate Cancer, Carcinoma of Prostate, prostate cancer, Carcinoma of the Prostate, Cancer of the Prostate, Carcinoma In Situ of Prostate",NCIT:C4863,http://purl.obolibrary.org/obo/NCIT_C4863,C4863,
Prostate Neoplasm,"A benign, borderline, or malignant neoplasm that affects the prostate gland.  Representative examples include benign prostate phyllodes tumor, prostatic intraepithelial neoplasia, prostate carcinoma, and prostate sarcoma.",,,FALSE,,Tumor Type,,,,"Tumor of the Prostate, Tumor of Prostate, Neoplasm of Prostate, Prostate Tumor, Neoplasm of the Prostate",NCIT:C3343,http://purl.obolibrary.org/obo/NCIT_C3343,C3343,
Rectal Adenocarcinoma,"An adenocarcinoma arising from the rectum.  It is more frequently seen in populations with a Western type diet and in patients with a history of chronic inflammatory bowel disease.  Signs and symptoms include intestinal bleeding, anemia, and change in bowel habits.  According to the degree of cellular differentiation, rectal adenocarcinomas are divided into well, moderately, and poorly differentiated.  Histologic variants include mucinous adenocarcinoma, signet ring cell carcinoma, medullary carcinoma, serrated adenocarcinoma, cribriform comedo-type adenocarcinoma, and micropapillary adenocarcinoma.",,,FALSE,,Tumor Type,,,,"Adenocarcinoma of the Rectum, Adenocarcinoma - rectum, Adenocarcinoma of the rectum, Adenocarcinoma of Rectum",NCIT:C9383,http://purl.obolibrary.org/obo/NCIT_C9383,C9383,
