Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Posterior Wall of the Bladder,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Posterior Wall of the Hypopharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Posterior Wall of the Nasopharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Posterior Wall of the Oropharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Posterior Wall of the Pharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Preauricular Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Prostate Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Prostatic Utricle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Psoas Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pubic Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pubic Symphysis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pulmonary,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pulmonary Hilar Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Putamen,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pylorus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Pyriform Sinus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Quadriceps Muscle of the Thigh,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Radial Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Radial Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Radius Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Rathke Pouch,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Rectosigmoid Colon,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Rectosigmoid Region,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Rectum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Rectus Abdominis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Renal,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Renal Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Renal Calyx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Renal Pelvis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Reticuloendothelial System,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Retina,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Retromolar Trigone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Retroperitoneal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Retroperitoneum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Retropharyngeal Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Round Ligament of the Uterus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sacral Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sacral Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sacral Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sacral Plexus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Salivary Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Scalene Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Scalp,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Scapula,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sciatic Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sclera,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Scrotum,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sella Turcica,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Seminal Vesicle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Shoulder,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Shoulder Girdle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Shoulder Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sigmoid Colon,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skeletal Muscle Tissue,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin Of The Axilla,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin of the Face,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin of the Lip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin of the Lower Limb and Hip,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin of the Scalp and Neck,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin of the Trunk,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skin of the Upper Limb and Shoulder,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skull,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Skullcap,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Small Intestine,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Spermatic Cord,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sphenoid Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sphenoid Sinus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sphincter of Oddi,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Spinal Cord,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Spinal Cord Dura Mater,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Spinal Meninges,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Spinal Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Spleen,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Splenic Flexure,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Splenic Hilar Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sternocleidomastoid Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sternocostal Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Stomach,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Subclavian Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Subcutis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Subglottis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sublingual Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sublingual Salivary Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Submandibular Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Submandibular Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Submandibular Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Superior Vena Cava,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Superior Wall of the Nasopharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Supraclavicular,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Supraclavicular Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Supraglottis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Suprasellar Region,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Supratentorial Brain,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Sympathetic Nervous System,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Synovial Bursa,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Synovial Fluid,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tail of the Pancreas,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tarsal Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Temporal Bone,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Temporal Lobe,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tendon,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tendon Sheath,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tentorium Cerebelli,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Testis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thalamus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thigh,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Third Ventricle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thoracic Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thoracic Esophagus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thoracic Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thorax,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thymus Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thyroglossal Duct,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thyroid Cartilage,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Thyroid Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tibia,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Toe,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Toenail,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tongue,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tonsillar Fossa,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tonsillar Pillar,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tooth Socket,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Trachea,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tracheobronchial Lymph Node,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tragus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Transverse Colon,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Trapezius Muscle,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Triceps Brachii,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Trigeminal Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Trochlear Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
True Vocal Cord,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Trunk,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Tunica Vaginalis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ulna,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ulnar Artery,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ulnar Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Umbilicus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Uncus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Undescended Testes,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Upper Extremity,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Upper Gingiva,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Upper Lobe of the Lung,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Upper Third of the Esophagus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Upper-Inner Quadrant of the Breast,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Upper-Outer Quadrant of the Breast,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Urachus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ureter,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ureteric Orifice,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Ureteropelvic Junction,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Urethra,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Uterine Gland,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Uterine Ligament,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Uterus,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Uvea,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Uvula,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vagina,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vaginal Fornix,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vagus Nerve,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vallecula,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vas Deferens,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vein,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vena Cava,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vermis,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vertebra,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vertebral Column,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Visceral Pleura,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vocal Cord,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Vulva,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Waldeyer's Tonsillar Ring,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Wall of the Pharynx,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Wrist Joint,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
Wrist Skin,,,,FALSE,,Site of Origin,,CDS v5.0.4/Diagnosis-tissue_or_organ_of_origin,,,,,,
